accuracy,alpha,balanced_acc,config,f1,pr_auc,prec_at_rec_0.2,prec_at_rec_0.4,prec_at_rec_0.6,precision,recall,roc_auc,threshold
0.8363636363636363,,0.7342806022864579,bilstm_alone,0.422360248447205,0.3236996109772612,0.4111111111111111,0.3524804177545692,0.3284552845528455,0.3238095238095238,0.6071428571428571,0.8278132454998915,
0.867741935483871,,0.6416730566657373,spg_domain_alone,0.3492063492063492,0.2861818623375861,0.4090909090909091,0.33253588516746413,0.2234513274336283,0.3389355742296919,0.3601190476190476,0.7572115012237817,
0.8222873900293255,0.9500000000000001,0.7476802367010564,late_fusion,0.42065009560229444,0.32559717045462877,0.39766081871345027,0.3533487297921478,0.33169934640522875,0.30985915492957744,0.6547619047619048,0.8297612270347307,0.175
