accuracy,alpha,balanced_acc,config,f1,pr_auc,prec_at_rec_0.2,prec_at_rec_0.4,prec_at_rec_0.6,precision,recall,roc_auc,threshold
0.8123167155425219,,0.7633570344207949,bilstm_alone,0.4244604316546763,0.29005107263320346,0.34051724137931033,0.3339920948616601,0.32653061224489793,0.30412371134020616,0.7023809523809523,0.8307879837035659,
0.8609970674486803,,0.6458846469622332,spg_domain_alone,0.3489010989010989,0.3167455151069236,0.5333333333333333,0.325,0.2537688442211055,0.3239795918367347,0.37797619047619047,0.7710192242153855,
0.8302052785923754,0.4,0.7467701459243424,late_fusion,0.42729970326409494,0.341658940863046,0.3956043956043956,0.36767676767676766,0.34582623509369675,0.32,0.6428571428571429,0.8343402422777829,0.5499999999999999
