accuracy,alpha,balanced_acc,config,f1,pr_auc,prec_at_rec_0.2,prec_at_rec_0.4,prec_at_rec_0.6,precision,recall,roc_auc,threshold
0.826099706744868,,0.7126824054280138,bilstm_alone,0.3930399181166837,0.2610971775384907,0.30625,0.30625,0.3047337278106509,0.2995319812792512,0.5714285714285714,0.8137339475477894,
0.8392961876832845,,0.6683096709731388,spg_domain_alone,0.3583138173302108,0.2823044424893837,0.3791208791208791,0.31685393258426964,0.24604141291108406,0.2953667953667954,0.45535714285714285,0.7552039765157852,
0.8340175953079179,0.7000000000000001,0.7144231960838987,late_fusion,0.40169133192389006,0.28239221166627454,0.31965811965811963,0.31965811965811963,0.3191489361702128,0.3114754098360656,0.5654761904761905,0.8221004895126561,0.44999999999999996
