config,dataset,ablation,seed,best_epoch,n_train,n_val,n_test,alpha,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,balanced_acc,prec_at_rec_0.2,prec_at_rec_0.4,prec_at_rec_0.6
protocl_gnn,reveal,nomotif,44,2,17051,2273,3410,,,0.8249266862170088,0.26737967914438504,0.44642857142857145,0.33444816053511706,0.7508002021563341,0.3169375142976665,0.6563632772562505,0.45806451612903226,0.3090909090909091,0.22283205268935236
bilstm_ref,reveal,nomotif,44,2,17051,2273,3410,,,0.8363636363636363,0.3238095238095238,0.6071428571428571,0.422360248447205,0.8278132454998915,0.3236996109772612,0.7342806022864579,0.4111111111111111,0.3524804177545692,0.3284552845528455
protocl_late_fusion,reveal,nomotif,44,2,17051,2273,3410,1.0,0.25,0.8363636363636363,0.3238095238095238,0.6071428571428571,0.422360248447205,0.8278132454998915,0.3236996109772612,0.7342806022864579,0.4111111111111111,0.3524804177545692,0.3284552845528455
